OLD Site,REF LOC_ID,New Site
AYT0288,D_AYT0288,AYT0288
AYT0292,D_AYT0292,AYT0292
AYT0294,D_AYT0294,AYT0294
AYT0295,D_AYT0295,AYT0295
AYT0297,D_AYT0297,AYT0297
AYT0298,D_AYT0298,AYT0298
AYT0299,D_AYT0299,AYT0299
AYT0300,D_AYT0300,AYT0300
AYT0301,D_AYT0301,AYT0301
AYT0306,D_AYT0306,AYT0306
AYT0307,D_AYT0307,AYT0307
AYT0308,D_AYT0308,AYT0308
AYT0309,D_AYT0309,AYT0309
AYT0313,D_AYT0313,AYT0313
AYT0314,D_AYT0314,AYT0314
AYT0316,D_AYT0316,AYT0316
AYT0317,D_AYT0317,AYT0317
AYT0318,D_AYT0318,AYT0318
AYT0320,D_AYT0320,AYT0320
AYT0321,D_AYT0321,AYT0321
AYT0322,D_AYT0322,AYT0322
AYT0323,D_AYT0323,AYT0323
AYT0327,D_AYT0327,AYT0327
AYT0328,D_AYT0328,AYT0328
AYT0330,D_AYT0330,AYT0330
AYT0331,D_AYT0331,AYT0331
AYT0332,D_AYT0332,AYT0332
AYT0333,D_AYT0333,AYT0333
AYT0339,D_AYT0339,AYT0339
AYT0340,D_AYT0340,AYT0340
AYT0341,D_AYT0341,AYT0341
AYT0344,D_AYT0344,AYT0344
AYT0345,D_AYT0345,AYT0345
AYT0347,D_AYT0347,AYT0347
AYT0352,D_AYT0352,AYT0352
AYT0355,D_AYT0355,AYT0355
AYT0356,D_AYT0356,AYT0356
AYT0357,D_AYT0357,AYT0357
AYT0360,D_AYT0360,AYT0360
AYT0362,D_AYT0362,AYT0362
AYT0363,D_AYT0363,AYT0363
AYT0364,D_AYT0364,AYT0364
AYT0365,D_AYT0365,AYT0365
AYT0369,D_AYT0369,AYT0369
AYT0370,D_AYT0370,AYT0370
AYT0371,D_AYT0371,AYT0371
AYT0372,D_AYT0372,AYT0372
AYT0374,D_AYT0374,AYT0374
AYT0375,D_AYT0375,AYT0375
AYT0376,D_AYT0376,AYT0376
AYT0377,D_AYT0377,AYT0377
AYT0378,D_AYT0378,AYT0378
AYT0379,D_AYT0379,AYT0379
AYT0381,D_AYT0381,AYT0381
AYT0382,D_AYT0382,AYT0382
AYT0385,D_AYT0385,AYT0385
AYT0388,D_AYT0388,AYT0388
AYT0389,D_AYT0389,AYT0389
AYT0394,D_AYT0394,AYT0394
AYT0395,D_AYT0395,AYT0395
AYT0397,D_AYT0397,AYT0397
AYT0399,D_AYT0399,AYT0399
AYT0400,D_AYT0400,AYT0400
AYT0402,D_AYT0402,AYT0402
AYT0403,D_AYT0403,AYT0403
AYT0404,D_AYT0404,AYT0404
AYT0405,D_AYT0405,AYT0405
AYT0406,D_AYT0406,AYT0406
AYT0408,D_AYT0408,AYT0408
AYT0409,D_AYT0409,AYT0409
AYT0412,D_AYT0412,AYT0412
AYT0413,D_AYT0413,AYT0413
AYT0415,D_AYT0415,AYT0415
AYT0417,D_AYT0417,AYT0417
AYT0418,D_AYT0418,AYT0418
AYT0419,D_AYT0419,AYT0419
AYT0424,D_AYT0424,AYT0424
AYT0425,D_AYT0425,AYT0425
AYT0426,D_AYT0426,AYT0426
AYT0437,D_AYT0437,AYT0437
AYT0443,D_AYT0443,AYT0443
AYT0445,D_AYT0445,AYT0445
AYT0446,D_AYT0446,AYT0446
AYT0448,D_AYT0448,AYT0448
AYT0449,D_AYT0449,AYT0449
AYT0450,D_AYT0450,AYT0450
AYT0452,D_AYT0452,AYT0452
AYT0453,D_AYT0453,AYT0453
AYT0454,D_AYT0454,AYT0454
AYT0456,D_AYT0456,AYT0456
AYT0457,D_AYT0457,AYT0457
AYT0459,D_AYT0459,AYT0459
AYT0460,D_AYT0460,AYT0460
AYT0462,D_AYT0462,AYT0462
AYT0464,D_AYT0464,AYT0464
AYT0465,D_AYT0465,AYT0465
AYT0467,D_AYT0467,AYT0467
AYT0469,D_AYT0469,AYT0469
AYT0470,D_AYT0470,AYT0470
AYT0471,D_AYT0471,AYT0471
AYT0475,D_AYT0475,AYT0475
AYT0476,D_AYT0476,AYT0476
AYT0477,D_AYT0477,AYT0477
AYT0479,D_AYT0479,AYT0479
AYT0480,D_AYT0480,AYT0480
AYT0485,D_AYT0485,AYT0485
AYT0486,D_AYT0486,AYT0486
AYT0495,D_AYT0495,AYT0495
AYT0503,D_AYT0503,AYT0503
AYT0511,D_AYT0511,AYT0511
AYT0512,D_AYT0512,AYT0512
AYT0515,D_AYT0515,AYT0515
AYT0529,D_AYT0529,AYT0529
AYT0531,D_AYT0531,AYT0531
AYT0534,D_AYT0534,AYT0534
AYT0535,D_AYT0535,AYT0535
AYT0537,D_AYT0537,AYT0537
AYT0539,D_AYT0539,AYT0539
AYT0541,D_AYT0541,AYT0541
AYT0543,D_AYT0543,AYT0543
AYT0544,D_AYT0544,AYT0544
AYT0545,D_AYT0545,AYT0545
AYT0547,D_AYT0547,AYT0547
AYT0548,D_AYT0548,AYT0548
AYT0549,D_AYT0549,AYT0549
AYT0550,D_AYT0550,AYT0550
AYT0551,D_AYT0551,AYT0551
AYT0553,D_AYT0553,AYT0553
AYT0554,D_AYT0554,AYT0554
AYT1001,T_AYT1001,
AYT1002,T_AYT1002,
AYT1003,T_AYT1003,
AYT1004,T_AYT1004,
AYT1006,T_AYT1006,
AYT1007,T_AYT1007,
AYT1010,T_AYT1010,
AYT1011,T_AYT1011,
AYT1012,T_AYT1012,
AYT1013,T_AYT1013,
AYT1018,T_AYT1018,
AYT1027,T_AYT1027,
AYT1028,T_AYT1028,
AYT1101,T_AYT1101,
AYT1103,T_AYT1103,
AYT1104,T_AYT1104,
AYT1105,T_AYT1105,
AYT1301,T_AYT1301,
AYT1302,T_AYT1302,
AYT1303,T_AYT1303,
AYT1304,T_AYT1304,
AYT1305,T_AYT1305,
AYT1306,T_AYT1306,
AYT1307,T_AYT1307,
AYT1308,T_AYT1308,
AYT1310,T_AYT1310,
AYT1311,T_AYT1311,
AYT1312,T_AYT1312,
AYT1401,T_AYT1401,
AYT1402,T_AYT1402,
AYT1403,T_AYT1403,
AYT1404,T_AYT1404,
AYT1405,T_AYT1405,
AYT1406,T_AYT1406,
AYT1411,T_AYT1411,
AYT1412,T_AYT1412,
AYT1413,T_AYT1413,
AYT1414,T_AYT1414,
AYT1415,T_AYT1415,
AYT1501,T_AYT1501,
AYT1502,T_AYT1502,
AYT1503,T_AYT1503,
AYT1504,T_AYT1504,
AYT1505,T_AYT1505,
AYT1506,T_AYT1506,
AYT1507,T_AYT1507,
AYT1508,T_AYT1508,
AYT1509,T_AYT1509,
AYT1511,T_AYT1511,
AYT1512,T_AYT1512,
AYT1513,T_AYT1513,
AYT1514,T_AYT1514,
AYT1530,T_AYT1530,
AYT1540,T_AYT1540,
AYT1541,T_AYT1541,
AYT1542,T_AYT1542,
AYT1543,T_AYT1543,
AYT1544,T_AYT1544,
AYT1545,T_AYT1545,
AYT1546,T_AYT1546,
AYT1551,T_AYT1551,
AYT1552,T_AYT1552,
AYT6002,T_AYT6002,
AYT6003,T_AYT6003,
AYT6004,T_AYT6004,
AYT6006,T_AYT6006,
AYT6007,T_AYT6007,
AYT6008,T_AYT6008,
AYT6009,T_AYT6009,
AYT6011,T_AYT6011,
AYT6012,T_AYT6012,
AYT6013,T_AYT6013,
AYT6014,T_AYT6014,
AYT6015,T_AYT6015,
AYT6016,T_AYT6016,
AYT6017,T_AYT6017,
AYT6018,T_AYT6018,
AYT6019,T_AYT6019,
AYT6020,T_AYT6020,
AYT6021,T_AYT6021,
AYT6022,T_AYT6022,
AYT6024,T_AYT6024,
AYT6025,T_AYT6025,
AYT6026,T_AYT6026,
AYT6028,T_AYT6028,
AYT6029,T_AYT6029,
AYT6030,T_AYT6030,
AYT6701,T_AYT6701,
AYT6702,T_AYT6702,
AYT6703,T_AYT6703,
AYT6704,T_AYT6704,
AYT6705,T_AYT6705,
AYT6706,T_AYT6706,
AYT6707,T_AYT6707,
AYT6708,T_AYT6708,
AYT6709,T_AYT6709,
AYT6710,T_AYT6710,
AYT6711,T_AYT6711,
AYT6712,T_AYT6712,
AYT6713,T_AYT6713,
AYT6714,T_AYT6714,
AYT6715,T_AYT6715,
AYT6716,T_AYT6716,
AYT6717,T_AYT6717,
AYT6718,T_AYT6718,
AYT6720,T_AYT6720,
AYT6721,T_AYT6721,
AYT6722,T_AYT6722,
AYT6723,T_AYT6723,
AYT6724,T_AYT6724,
AYT6725,T_AYT6725,
AYT6726,T_AYT6726,
AYT6727,T_AYT6727,
AYT6728,T_AYT6728,
AYT6729,T_AYT6729,
AYT6730,T_AYT6730,
AYT6731,T_AYT6731,
AYT6732,T_AYT6732,
AYT6733,T_AYT6733,
AYT6734,T_AYT6734,
AYT6735,T_AYT6735,
AYT6736,T_AYT6736,
AYT6737,T_AYT6737,
AYT6738,T_AYT6738,
AYT6739,T_AYT6739,
AYT6740,T_AYT6740,
AYT6741,T_AYT6741,
AYT6742,T_AYT6742,
AYT6743,T_AYT6743,
AYT6744,T_AYT6744,
AYT6745,T_AYT6745,
AYT6746,T_AYT6746,
AYT6747,T_AYT6747,
AYT6749,T_AYT6749,
AYT6750,T_AYT6750,
AYT6751,T_AYT6751,
AYT6755,T_AYT6755,
AYT6757,T_AYT6757,
AYT6758,T_AYT6758,
AYT6759,T_AYT6759,
AYT6760,T_AYT6760,
AYT6761,T_AYT6761,
AYT6762,T_AYT6762,
AYT6763,T_AYT6763,
AYT6765,T_AYT6765,
AYT6766,T_AYT6766,
AYT6767,T_AYT6767,
AYT6769,T_AYT6769,
AYT6771,T_AYT6771,
AYT6772,T_AYT6772,
AYT6773,T_AYT6773,
AYT6774,T_AYT6774,
AYT6775,T_AYT6775,
AYT6776,T_AYT6776,
AYT6778,T_AYT6778,
AYT7004,T_AYT7004,
AYT7006,T_AYT7006,
AYT7008,T_AYT7008,
AYT7100,T_AYT7100,
AYT7105,T_AYT7105,
AYT7106,T_AYT7106,
AYT7107,T_AYT7107,
AYT7108,T_AYT7108,
AYT7109,T_AYT7109,
AYT7110,T_AYT7110,
AYT7112,T_AYT7112,
AYT7113,T_AYT7113,
AYT7119,T_AYT7119,
AYT7120,T_AYT7120,
AYT7122,T_AYT7122,
AYT7129,T_AYT7129,
AYT7132,T_AYT7132,
AYT7140,T_AYT7140,
AYT7141,T_AYT7141,
AYT7144,T_AYT7144,
AYT7149,T_AYT7149,
AYT7150,T_AYT7150,
AYT7151,T_AYT7151,
AYT7152,T_AYT7152,
AYT7153,T_AYT7153,
AYT7154,T_AYT7154,
AYT7155,T_AYT7155,
AYT7156,T_AYT7156,
AYT7158,T_AYT7158,
AYT7159,T_AYT7159,
AYT7160,T_AYT7160,
AYT7161,T_AYT7161,
AYT7162,T_AYT7162,
AYT7164,T_AYT7164,
AYT7169,T_AYT7169,
AYT7170,T_AYT7170,
AYT7171,T_AYT7171,
AYT7172,T_AYT7172,
AYT7173,T_AYT7173,
AYT7174,T_AYT7174,
AYT7175,T_AYT7175,
AYT7176,T_AYT7176,
AYT7177,T_AYT7177,
AYT7179,T_AYT7179,
AYT7180,T_AYT7180,
AYT7181,T_AYT7181,
AYT7182,T_AYT7182,
AYT7183,T_AYT7183,
AYT7184,T_AYT7184,
AYT7185,T_AYT7185,
AYT7186,T_AYT7186,
AYT7187,T_AYT7187,
AYT7188,T_AYT7188,
AYT7189,T_AYT7189,
AYT7190,T_AYT7190,
AYT7191,T_AYT7191,
AYT7193,T_AYT7193,
AYT7194,T_AYT7194,
AYT7195,T_AYT7195,
AYT7196,T_AYT7196,
AYT7197,T_AYT7197,
AYT7198,T_AYT7198,
AYT7199,T_AYT7199,
AYT7200,T_AYT7200,
AYT7201,T_AYT7201,
AYT7202,T_AYT7202,
AYT7203,T_AYT7203,
AYT7204,T_AYT7204,
AYT7206,T_AYT7206,
AYT7208,T_AYT7208,
AYT7209,T_AYT7209,
AYT7210,T_AYT7210,
AYT7211,T_AYT7211,
AYT7213,T_AYT7213,
AYT7214,T_AYT7214,
AYT7215,T_AYT7215,
AYT7216,T_AYT7216,
AYT7217,T_AYT7217,
AYT7220,T_AYT7220,
AYT7221,T_AYT7221,
AYT7222,T_AYT7222,
AYT7223,T_AYT7223,
AYT7224,T_AYT7224,
AYT7225,T_AYT7225,
AYT7226,T_AYT7226,
AYT7228,T_AYT7228,
AYT7229,T_AYT7229,
AYT7231,T_AYT7231,
AYT7233,T_AYT7233,
AYT7234,T_AYT7234,
AYT7236,T_AYT7236,
AYT7237,T_AYT7237,
AYT7239,T_AYT7239,
AYT7240,T_AYT7240,
AYT7241,T_AYT7241,
AYT7242,T_AYT7242,
AYT7243,T_AYT7243,
AYT7245,T_AYT7245,
AYT7248,T_AYT7248,
AYT7249,T_AYT7249,
AYT7251,T_AYT7251,
AYT7252,T_AYT7252,
AYT7253,T_AYT7253,
AYT7254,T_AYT7254,
AYT7255,T_AYT7255,
AYT7256,T_AYT7256,
AYT7257,T_AYT7257,
AYT7258,T_AYT7258,
AYT7259,T_AYT7259,
AYT7262,T_AYT7262,
AYT7263,T_AYT7263,
AYT7264,T_AYT7264,
AYT7265,T_AYT7265,
AYT7266,T_AYT7266,
AYT7268,T_AYT7268,
AYT7269,T_AYT7269,
AYT7270,T_AYT7270,
AYT7271,T_AYT7271,
AYT7273,T_AYT7273,
AYT7274,T_AYT7274,
AYT7276,T_AYT7276,
AYT7277,T_AYT7277,
AYT7280,T_AYT7280,
AYT7281,T_AYT7281,
AYT7282,T_AYT7282,
AYT7283,T_AYT7283,
AYT7284,T_AYT7284,
AYT7285,T_AYT7285,
AYT7286,T_AYT7286,
AYT7287,T_AYT7287,
AYT7288,T_AYT7288,
AYT7289,T_AYT7289,
AYT7290,T_AYT7290,
AYT7293,T_AYT7293,
AYT7294,T_AYT7294,
AYT7295,T_AYT7295,
AYT7296,T_AYT7296,
AYT7297,T_AYT7297,
AYT7299,T_AYT7299,
AYT7300,T_AYT7300,
AYT7301,T_AYT7301,
AYT7309,T_AYT7309,
AYT7310,T_AYT7310,
AYT7311,T_AYT7311,
AYT7312,T_AYT7312,
AYT7313,T_AYT7313,
AYT7314,T_AYT7314,
AYT7316,T_AYT7316,
AYT7317,T_AYT7317,
AYT7319,T_AYT7319,
AYT7320,T_AYT7320,
AYT7321,T_AYT7321,
AYT7322,T_AYT7322,
AYT7323,T_AYT7323,
AYT7324,T_AYT7324,
AYT7325,T_AYT7325,
AYT7326,T_AYT7326,
AYT7327,T_AYT7327,
AYT7328,T_AYT7328,
AYT7329,T_AYT7329,
AYT7330,T_AYT7330,
AYT7331,T_AYT7331,
AYT7400,T_AYT7400,
AYT7404,T_AYT7404,
AYT7408,T_AYT7408,
AYT7412,T_AYT7412,
AYT7414,T_AYT7414,
AYT7415,T_AYT7415,
AYT7428,T_AYT7428,
AYT7429,T_AYT7429,
AYT7430,D_AYT7430,AYT7430
AYT7431,D_AYT7431,AYT7431
AYT7432,D_AYT7432,AYT7432
AYT7433,D_AYT7433,AYT7433
AYT7434,T_AYT7434,
AYT7435,D_AYT7435,AYT7435
AYT7436,D_AYT7436,AYT7436
AYT7437,D_AYT7437,AYT7437
AYT7438,T_AYT7438,
AYT7439,T_AYT7439,
AYT7440,T_AYT7440,
AYT7441,D_AYT7441,AYT7441
AYT7442,T_AYT7442,
AYT7443,T_AYT7443,
AYT7444,T_AYT7444,
AYT7445,T_AYT7445,
AYT7446,D_AYT7446,AYT7446
AYT7447,D_AYT7447,AYT7447
AYT7448,D_AYT7448,AYT7448
AYT7449,T_AYT7449,
AYT7450,T_AYT7450,
AYT7451,T_AYT7451,
AYT7452,T_AYT7452,
AYT7453,T_AYT7453,
AYT7600,T_AYT7600,
AYT7601,T_AYT7601,
AYT7602,T_AYT7602,
AYT7603,T_AYT7603,
AYT7604,T_AYT7604,
AYT7605,T_AYT7605,
AYT7606,T_AYT7606,
AYT7607,T_AYT7607,
AYT7609,T_AYT7609,
AYT7610,T_AYT7610,
AYT7611,T_AYT7611,
AYT7612,T_AYT7612,
AYT7613,T_AYT7613,
AYT7615,T_AYT7615,
AYT7616,T_AYT7616,
AYT7617,T_AYT7617,
AYT7618,T_AYT7618,
AYT7619,T_AYT7619,
AYT7621,T_AYT7621,
AYT7622,T_AYT7622,
AYT7623,T_AYT7623,
AYT7624,T_AYT7624,
AYT7627,T_AYT7627,
AYT7628,T_AYT7628,
AYT7629,T_AYT7629,
AYT7635,T_AYT7635,
AYT7636,T_AYT7636,
AYT7639,T_AYT7639,
AYT7640,T_AYT7640,
AYT7641,T_AYT7641,
AYT7642,T_AYT7642,
AYT7645,T_AYT7645,
AYT7646,T_AYT7646,
AYT7648,T_AYT7648,
AYT7650,T_AYT7650,
AYT7651,T_AYT7651,
AYT7652,T_AYT7652,
AYT7653,T_AYT7653,
AYT7654,T_AYT7654,
AYT7655,T_AYT7655,
AYT7656,T_AYT7656,
AYT7657,T_AYT7657,
AYT7658,T_AYT7658,
AYT7659,T_AYT7659,
AYT7663,T_AYT7663,
AYT7665,T_AYT7665,
AYT7666,T_AYT7666,
AYT7667,T_AYT7667,
AYT7668,T_AYT7668,
AYT7670,D_AYT7670,
AYT7671,T_AYT7671,
AYT7672,T_AYT7672,
AYT7673,T_AYT7673,
AYT7674,T_AYT7674,
AYT7675,T_AYT7675,
AYT7676,T_AYT7676,
AYT7677,T_AYT7677,
AYT7678,T_AYT7678,
AYT7683,T_AYT7683,
AYT7685,T_AYT7685,
AYT7686,T_AYT7686,
AYT7687,T_AYT7687,
AYT7688,T_AYT7688,
AYT7689,T_AYT7689,
AYT7694,T_AYT7694,
AYT7695,T_AYT7695,
AYT7697,T_AYT7697,
AYT7700,T_AYT7700,
AYT7731,T_AYT7731,
AYT7947,T_AYT7947,
AYT7948,T_AYT7948,
AYT7949,T_AYT7949,
AYT7959,T_AYT7959,
AYT7960,T_AYT7960,
AYT7961,T_AYT7961,
AYT7964,T_AYT7964,
AYT7965,T_AYT7965,
AYT8501,T_AYT8501,
AYT8503,T_AYT8503,
AYT8508,T_AYT8508,
AYT8509,T_AYT8509,
AYT8510,T_AYT8510,
AYT8511,T_AYT8511,
AYT8514,T_AYT8514,
AYT8518,T_AYT8518,
AYT8521,T_AYT8521,
AYT8523,T_AYT8523,
AYT8524,T_AYT8524,
AYT8525,T_AYT8525,
AYT8526,T_AYT8526,
AYT8527,T_AYT8527,
AYT8533,T_AYT8533,
AYT8535,T_AYT8535,
AYT8539,T_AYT8539,
AYT8540,T_AYT8540,
AYT8541,T_AYT8541,
AYT8544,D_AYT8544,AYT8544
AYT8544DIF,T_AYT8544DIF,
AYT8545,T_AYT8545,
AYT8546,T_AYT8546,
AYT8547,T_AYT8547,
AYT8548,T_AYT8548,
AYT8549,T_AYT8549,
AYT8550,T_AYT8550,
AYT8551,T_AYT8551,
AYT8552,T_AYT8552,
AYT8554,T_AYT8554,
AYT8555,T_AYT8555,
AYT8556,T_AYT8556,
AYT8558,T_AYT8558,
AYT8559,T_AYT8559,
AYT8560,T_AYT8560,
AYT8567,T_AYT8567,
AYT8568,T_AYT8568,
AYT8569,T_AYT8569,
AYT8570,T_AYT8570,
AYT8571,T_AYT8571,
AYT8572,T_AYT8572,
AYT8573,T_AYT8573,
AYT8574,T_AYT8574,
AYT8575,T_AYT8575,
AYT8576,T_AYT8576,
AYT8577,T_AYT8577,
AYT8579,T_AYT8579,
AYT8580,T_AYT8580,
AYT8581,T_AYT8581,
AYT8582,T_AYT8582,
AYT8583,T_AYT8583,
AYT8584,T_AYT8584,
AYT8585,T_AYT8585,
AYT8586,T_AYT8586,
AYT8587,T_AYT8587,
AYT8588,T_AYT8588,
AYT8590,T_AYT8590,
AYT8591,T_AYT8591,
AYT8592,T_AYT8592,
AYT8593,T_AYT8593,
AYT8594,T_AYT8594,
AYT8595,T_AYT8595,
AYT8597,T_AYT8597,
AYT8598,T_AYT8598,
AYT8600,T_AYT8600,
AYT8601,T_AYT8601,
AYT8602,T_AYT8602,
AYT8603,T_AYT8603,
AYT8604,T_AYT8604,
AYT8605,T_AYT8605,
AYT8606,T_AYT8606,
AYT8607,T_AYT8607,
AYT8608,T_AYT8608,
AYT8609,T_AYT8609,
AYT8610,T_AYT8610,
AYT8611,T_AYT8611,
AYT8612,T_AYT8612,
AYT8613,T_AYT8613,
AYT8615,T_AYT8615,
AYT8617,T_AYT8617,
AYT8619,T_AYT8619,
AYT8620,T_AYT8620,
AYT8625,T_AYT8625,
AYT8627,T_AYT8627,
AYT8628,T_AYT8628,
AYT8629,T_AYT8629,
AYT8630,T_AYT8630,
AYT8632,T_AYT8632,
AYT8633,T_AYT8633,
AYT8635,D_AYT8635,AYT8635
AYT8635DIF,T_AYT8635DIF,
AYT8645,T_AYT8645,
AYT8646,T_AYT8646,
AYT8650,T_AYT8650,
AYT8651,T_AYT8651,
AYT8652,T_AYT8652,
AYT8653,T_AYT8653,
AYT8654,T_AYT8654,
AYT8656,T_AYT8656,
AYT8657,T_AYT8657,
AYT8658,T_AYT8658,
AYT8659,T_AYT8659,
AYT8660,T_AYT8660,
AYT8661,T_AYT8661,
AYT8667,T_AYT8667,
AYT8668,T_AYT8668,
AYT8670,T_AYT8670,
AYT8671,T_AYT8671,
AYT8677,T_AYT8677,
AYT8693,T_AYT8693,
AYT8707,T_AYT8707,
AYT8709,T_AYT8709,
AYT8710,T_AYT8710,
AYT8711,T_AYT8711,
AYT8712,T_AYT8712,
AYT8713,T_AYT8713,
AYT8714,T_AYT8714,
AYT8715,T_AYT8715,
AYT8716,T_AYT8716,
AYT8717,T_AYT8717,
AYT8718,D_AYT8718,
AYT9001,T_AYT9001,
AYT9003,T_AYT9003,
AYT9005,T_AYT9005,
AYT9301,T_AYT9301,
AYTC002,D_AYTC002,AYTC002
AYTC003,D_AYTC003,AYTC003
AYTC005,D_AYTC005,AYTC005
AYTC006,D_AYTC006,AYTC006
AYTC008,D_AYTC008,AYTC008
AYTC010,D_AYTC010,AYTC010
AYTC014,D_AYTC014,AYTC014
AYTC015,D_AYTC015,AYTC015
AYTC016,D_AYTC016,AYTC016
AYTC023,D_AYTC023,AYTC023
AYTC024,D_AYTC024,AYTC024
AYTC027,D_AYTC027,AYTC027
AYTC028,D_AYTC028,AYTC028
AYTC029,D_AYTC029,AYTC029
AYTC035,D_AYTC035,AYTC035
AYTC036,D_AYTC036,AYTC036
AYTC039,D_AYTC039,AYTC039
AYTC041,D_AYTC041,AYTC041
AYTC042,D_AYTC042,AYTC042
AYTC045,D_AYTC045,AYTC045
AYTC047,D_AYTC047,AYTC047
AYTC048,D_AYTC048,AYTC048
AYTC049,D_AYTC049,AYTC049
AYTC050,D_AYTC050,AYTC050
AYTC051,D_AYTC051,AYTC051
AYTC052,D_AYTC052,AYTC052
AYTC054,D_AYTC054,AYTC054
AYTC055,D_AYTC055,AYTC055
AYTCW01,T_AYTCW01,
AYTCW03,T_AYTCW03,
AYTCW04,T_AYTCW04,
AYTCW38,T_AYTCW38,
AYTEV11,T_AYTEV11,
AYTEV12,T_AYTEV12,
AYTEV33,T_AYTEV33,
AYTEV35,D_AYTEV35,
AYTEV36,D_AYTEV36,
AYTEV37,D_AYTEV37,
AYTEV40,D_AYTEV40,
AYTEV41,T_AYTEV41,
AYTEV42,T_AYTEV42,
AYTEV43,T_AYTEV43,
AYTEV68,T_AYTEV68,
AYTEV69,T_AYTEV69,
AYTEV75,T_AYTEV75,
AYTEV77,T_AYTEV77,
AYTEV83,T_AYTEV83,
BKA0001,T_BKA0001,
BKA0002,T_BKA0002,
BKA0004,T_BKA0004,
BKA0006,T_BKA0006,
BKA0007,T_BKA0007,
BKA0010,T_BKA0010,
BKA0012,T_BKA0012,
BKA0013,T_BKA0013,
BKA0015,T_BKA0015,
BKA0016,T_BKA0016,
BKA0017,T_BKA0017,
BKA0019,T_BKA0019,
BKA0024,T_BKA0024,
BKA0026,T_BKA0026,
BKA0027,T_BKA0027,
BKA0028,T_BKA0028,
BKA0030,T_BKA0030,
BKA0032,T_BKA0032,
BKA0033,T_BKA0033,
BKA0035,T_BKA0035,
BKA0036,T_BKA0036,
BKA0038,T_BKA0038,
BKA0039,T_BKA0039,
BKA0042,T_BKA0042,
BKA0043,T_BKA0043,
BKA0044,T_BKA0044,
BKA0045,T_BKA0045,
BKA0046,T_BKA0046,
BKA0047,T_BKA0047,
BKA0048,T_BKA0048,
BKA0050,T_BKA0050,
BKA0051,T_BKA0051,
BKA0052,T_BKA0052,
BKA0053,T_BKA0053,
BKA0055,T_BKA0055,
BKA0056,T_BKA0056,
BKA0058,T_BKA0058,
BKA0059,T_BKA0059,
BKA0061,T_BKA0061,
BKA0062,T_BKA0062,
BKA0064,T_BKA0064,
BKA0065,T_BKA0065,
BKA0066,T_BKA0066,
BKA0067,T_BKA0067,
BKA0068,T_BKA0068,
BKA0069,T_BKA0069,
BKA0070,T_BKA0070,
BKA0071,T_BKA0071,
BKA0072,T_BKA0072,
BKA0073,T_BKA0073,
BKA0075,T_BKA0075,
BKA0077,T_BKA0077,
BKA0078,T_BKA0078,
BKA0079,T_BKA0079,
BKA0080,T_BKA0080,
BKA0085,T_BKA0085,
BKA0086,T_BKA0086,
BKA0087,T_BKA0087,
BKA0088,T_BKA0088,
BKA0089,T_BKA0089,
BKA0090,T_BKA0090,
BKA0091,T_BKA0091,
BKA0092,T_BKA0092,
BKA0093,T_BKA0093,
BKA0094,T_BKA0094,
BKA0095,T_BKA0095,
BKA0096,T_BKA0096,
BKA0097,T_BKA0097,
BKA0098,T_BKA0098,
BKA0099,T_BKA0099,
BKA0100,T_BKA0100,
BKA0102,T_BKA0102,
BKA0103,T_BKA0103,
BKA0106,T_BKA0106,
BKA0150,T_BKA0150,
BKA0151,T_BKA0151,
BKA0152,T_BKA0152,
BKA0160,T_BKA0160,
BKA0161,T_BKA0161,
BKA0165,T_BKA0165,
BKA0167,T_BKA0167,
BKA0168,T_BKA0168,
BKA0169,T_BKA0169,
BKA0171,T_BKA0171,
BKA1001,T_BKA1001,
BKA1002,T_BKA1002,
BKA1003,T_BKA1003,
BKA1005,T_BKA1005,
BKA1007,T_BKA1007,
BKA1008,T_BKA1008,
BKA1009,T_BKA1009,
BKA1010,T_BKA1010,
BKA1011,T_BKA1011,
BKA1012,T_BKA1012,
BKA1013,T_BKA1013,
BKA1014,T_BKA1014,
BKA1015,T_BKA1015,
BKA1017,T_BKA1017,
BKA1018,T_BKA1018,
BKA1021,T_BKA1021,
BKA1023,T_BKA1023,
BKA1025,T_BKA1025,
BKA1026,T_BKA1026,
BKA1029,T_BKA1029,
BKA1030,T_BKA1030,
BKA1031,T_BKA1031,
BKA1032,T_BKA1032,
BKA1033,T_BKA1033,
BKA1045,T_BKA1045,
BKA1046,T_BKA1046,
BKA1053,T_BKA1053,
BKA1054,T_BKA1054,
BKA1058,T_BKA1058,
BKA1065,T_BKA1065,
BKA1068,T_BKA1068,
BKA1071,T_BKA1071,
BKA1073,T_BKA1073,
BKA1076,T_BKA1076,
BKA1077,T_BKA1077,
BKA1078,T_BKA1078,
BKA1081,T_BKA1081,
BKA1082,T_BKA1082,
BKA1085,T_BKA1085,
BKA1087,T_BKA1087,
BKA1090,T_BKA1090,
BKA1093,T_BKA1093,
BKA1094,T_BKA1094,
BKA1097,T_BKA1097,
BKA1099,T_BKA1099,
BKA1101,T_BKA1101,
BKA1103,T_BKA1103,
BKA1104,T_BKA1104,
BKA1105,T_BKA1105,
BKA1106,T_BKA1106,
BKA1110,T_BKA1110,
BKA1111,T_BKA1111,
BKA1112,T_BKA1112,
BKA1115,T_BKA1115,
BKA1117,T_BKA1117,
BKA1119,T_BKA1119,
BKA1120,T_BKA1120,
BKA1122,T_BKA1122,
BKA1123,T_BKA1123,
BKA1124,T_BKA1124,
BKA1128,T_BKA1128,
